ISO,Year,GDP per capita growth (annual %)
MEX,2000,3.421405142
MEX,2001,-1.916296589
MEX,2002,-1.660630535
MEX,2003,-0.219450145
MEX,2004,2.161062313
MEX,2005,0.745413241
MEX,2006,3.395776765
MEX,2007,0.650788706
MEX,2008,-0.519889915
MEX,2009,-7.65517174
MEX,2010,3.470842869
MEX,2011,1.990263283
MEX,2012,2.1573183
MEX,2013,-0.447810747
MEX,2014,1.270914201
MEX,2015,1.609710129
MEX,2016,0.790955212
MEX,2017,0.923425367
MEX,2018,1.0113662
MEX,2019,-1.334621769
MEX,2020,-9.10287153
MEX,2021,5.343066791
MEX,2022,2.932857652
MEX,2023,2.398388167
MEX,2024,0.584780121
FSM,1960,
FSM,1961,
FSM,1962,
FSM,1963,
FSM,1964,
FSM,1965,
FSM,1966,
FSM,1967,
FSM,1968,
FSM,1969,
FSM,1970,
FSM,1971,-0.590187764
FSM,1972,-1.597779532
FSM,1973,30.35496872
FSM,1974,12.23488075
FSM,1975,-2.417625203
FSM,1976,-1.999650111
FSM,1977,-0.040596536
FSM,1978,2.734718647
FSM,1979,-1.010179313
FSM,1980,-10.01743312
FSM,1981,6.441391235
FSM,1982,-5.49319732
FSM,1983,-1.03232865
FSM,1984,-6.702504951
FSM,1985,13.26230659
FSM,1986,4.98453719
FSM,1987,-1.550998897
FSM,1988,0.169399591
FSM,1989,1.532934805
FSM,1990,1.802622528
FSM,1991,5.476473925
FSM,1992,1.971639785
FSM,1993,5.857970775
FSM,1994,-2.366528007
FSM,1995,5.893157516
FSM,1996,-3.602139035
FSM,1997,-6.366255671
FSM,1998,2.567941739
FSM,1999,1.0993985
FSM,2000,4.493327397
FSM,2001,1.875733973
FSM,2002,0.472782028
FSM,2003,1.719563567
FSM,2004,-2.768416216
FSM,2005,2.511722097
FSM,2006,0.535265989
FSM,2007,-1.077711698
FSM,2008,-1.562799859
FSM,2009,2.009854469
FSM,2010,2.65591372
FSM,2011,3.037190376
FSM,2012,-2.041456613
FSM,2013,-3.885555507
FSM,2014,-2.553625405
FSM,2015,4.313934826
FSM,2016,0.15337714
FSM,2017,0.449152479
FSM,2018,-0.38941306
FSM,2019,3.729603773
FSM,2020,-2.234995239
FSM,2021,2.445771809
FSM,2022,-3.33022071
FSM,2023,0.0218016
FSM,2024,0.247352209
MEA,1960,
MEA,1961,3.431168725
MEA,1962,2.702029159
MEA,1963,7.648753234
MEA,1964,6.652997652
MEA,1965,8.820192349
MEA,1966,3.765134601
MEA,1967,4.753505335
MEA,1968,9.1645347
MEA,1969,7.324841117
MEA,1970,14.12523826
MEA,1971,5.961716365
MEA,1972,10.44945695
MEA,1973,8.029990399
MEA,1974,5.613064232
MEA,1975,-2.815126784
MEA,1976,10.43130692
MEA,1977,0.682693198
MEA,1978,-3.264077935
MEA,1979,2.384300889
MEA,1980,-1.692680034
MEA,1981,-2.614760466
MEA,1982,-4.353642723
MEA,1983,-3.525348798
MEA,1984,-3.05397157
MEA,1985,-2.568924752
MEA,1986,-4.590686423
MEA,1987,-2.107718205
MEA,1988,-0.768707834
MEA,1989,0.801474837
MEA,1990,5.012282368
MEA,1991,-0.628002545
MEA,1992,3.237426185
MEA,1993,-0.315128877
MEA,1994,0.44814969
MEA,1995,0.658278887
MEA,1996,2.556072454
MEA,1997,1.64847554
MEA,1998,1.698300775
MEA,1999,0.367873977
MEA,2000,3.913758913
MEA,2001,-0.378560852
MEA,2002,-0.221403658
MEA,2003,2.30476883
MEA,2004,5.408316524
MEA,2005,2.803808356
MEA,2006,3.445398594
MEA,2007,2.735447753
MEA,2008,1.921545116
MEA,2009,-1.253747254
MEA,2010,2.677018332
MEA,2011,1.483581935
MEA,2012,1.702338892
MEA,2013,0.246718568
MEA,2014,1.065347375
MEA,2015,0.72744759
MEA,2016,2.594385471
MEA,2017,0.556937213
MEA,2018,0.998724068
MEA,2019,-0.201809023
MEA,2020,-5.057944408
MEA,2021,3.555231533
MEA,2022,4.369022481
MEA,2023,0.175209759
MEA,2024,0.021515456
MNA,1960,
MNA,1961,1.142543724
MNA,1962,0.01733537
MNA,1963,8.35065539
MNA,1964,7.301415388
MNA,1965,9.281760819
MNA,1966,4.295123801
MNA,1967,4.645435191
MNA,1968,9.351710955
MNA,1969,7.989929476
MNA,1970,5.730717033
MNA,1971,2.729194198
MNA,1972,8.898976547
MNA,1973,2.586642087
MNA,1974,4.426791155
MNA,1975,0.172234113
MNA,1976,11.79896119
MNA,1977,-1.273716959
MNA,1978,-4.721155475
MNA,1979,-3.466622755
MNA,1980,-6.227987483
MNA,1981,-4.447403954
MNA,1982,7.574413278
MNA,1983,1.553610852
MNA,1984,-2.949164684
MNA,1985,1.148636576
MNA,1986,-4.772567476
MNA,1987,-1.995692851
MNA,1988,-1.152033514
MNA,1989,-0.129117373
MNA,1990,6.169599378
MNA,1991,-1.589198799
MNA,1992,2.111213076
MNA,1993,-1.14602048
MNA,1994,-0.258328676
MNA,1995,0.470566953
MNA,1996,3.471205067
MNA,1997,1.07601518
MNA,1998,3.003588308
MNA,1999,1.839615675
MNA,2000,3.422373079
MNA,2001,0.610202427
MNA,2002,0.989162861
MNA,2003,0.56610642
MNA,2004,5.287714047
MNA,2005,2.59262157
MNA,2006,3.026584945
MNA,2007,3.532321366
MNA,2008,1.246081776
MNA,2009,0.582075865
MNA,2010,2.586761369
MNA,2011,-2.445229874
MNA,2012,1.50390701
MNA,2013,-0.792879223
MNA,2014,0.525218085
MNA,2015,-0.604846314
MNA,2016,3.853052976
MNA,2017,1.619959799
MNA,2018,0.762135697
MNA,2019,-0.572332789
MNA,2020,-4.549831761
MNA,2021,2.699503842
MNA,2022,2.427153795
MNA,2023,1.065505268
MNA,2024,0.231804488
TMN,1960,
TMN,1961,1.142543724
TMN,1962,0.01733537
TMN,1963,8.35065539
TMN,1964,7.301415388
TMN,1965,9.281760819
TMN,1966,4.295123801
TMN,1967,4.645435191
TMN,1968,9.351710955
TMN,1969,7.989929476
TMN,1970,5.730717033
TMN,1971,2.729194198
TMN,1972,8.898976547
TMN,1973,2.586642087
TMN,1974,4.426791155
TMN,1975,0.172234113
TMN,1976,11.79896119
TMN,1977,-1.273716959
TMN,1978,-4.721155475
TMN,1979,-3.466622755
TMN,1980,-6.227987483
TMN,1981,-4.447403954
TMN,1982,7.574413278
TMN,1983,1.553610852
TMN,1984,-2.949164684
TMN,1985,1.148636576
TMN,1986,-4.772567476
TMN,1987,-1.995692851
TMN,1988,-1.152033514
TMN,1989,-0.129117373
TMN,1990,6.754080615
TMN,1991,-1.580073207
TMN,1992,2.121140689
TMN,1993,-1.135803645
TMN,1994,-0.247022033
TMN,1995,0.457382112
TMN,1996,3.514626163
TMN,1997,1.02149134
TMN,1998,2.945098446
TMN,1999,1.811508723
TMN,2000,3.533283818
TMN,2001,0.691884236
TMN,2002,1.081995898
TMN,2003,0.513730967
TMN,2004,5.212768904
TMN,2005,2.555661896
TMN,2006,3.069994441
TMN,2007,3.547212158
TMN,2008,1.226192542
TMN,2009,0.549259272
TMN,2010,2.583467788
TMN,2011,-2.508679332
TMN,2012,1.488475232
TMN,2013,-0.816467711
TMN,2014,0.548417697
TMN,2015,-0.620743186
TMN,2016,3.831689231
TMN,2017,1.637516912
TMN,2018,0.777894437
TMN,2019,-0.568460333
TMN,2020,-4.479209905
TMN,2021,2.686848856
TMN,2022,2.433132539
TMN,2023,1.123899697
TMN,2024,0.428600619
MIC,1960,
MIC,1961,-0.221181427
MIC,1962,1.28370049
MIC,1963,2.334722754
MIC,1964,5.519481909
MIC,1965,3.626722476
MIC,1966,2.379041785
MIC,1967,0.724525484
MIC,1968,3.590491039
MIC,1969,5.579914493
MIC,1970,5.444822549
MIC,1971,3.637744284
MIC,1972,3.795474037
MIC,1973,4.545652752
MIC,1974,3.639595503
MIC,1975,2.052261812
MIC,1976,4.101063731
MIC,1977,2.492637561
MIC,1978,1.685633174
MIC,1979,2.566834776
MIC,1980,2.624132543
MIC,1981,-0.219037255
MIC,1982,0.731366328
MIC,1983,-0.507659681
MIC,1984,2.65925927
MIC,1985,2.419816019
MIC,1986,1.582080474
MIC,1987,2.493346565
MIC,1988,1.999544713
MIC,1989,1.065888508
MIC,1990,1.19385303
MIC,1991,0.965126846
MIC,1992,2.493972959
MIC,1993,3.318233662
MIC,1994,3.454551787
MIC,1995,2.883650788
MIC,1996,4.547567211
MIC,1997,3.97340274
MIC,1998,1.70411173
MIC,1999,2.126432025
MIC,2000,4.064789733
MIC,2001,2.143552902
MIC,2002,3.347231515
MIC,2003,4.522660842
MIC,2004,6.279132421
MIC,2005,5.984931057
MIC,2006,6.884182699
MIC,2007,7.540741683
MIC,2008,4.627560095
MIC,2009,2.725736721
MIC,2010,6.8400231
MIC,2011,5.149550531
MIC,2012,4.311801926
MIC,2013,4.341691455
MIC,2014,3.927511019
MIC,2015,3.571477483
MIC,2016,3.59481993
MIC,2017,4.173128126
MIC,2018,3.900460582
MIC,2019,3.076440825
MIC,2020,-1.99846784
MIC,2021,6.582264204
MIC,2022,3.176473288
MIC,2023,4.080781449
MIC,2024,3.517947809
MDA,1960,
MDA,1961,
MDA,1962,
MDA,1963,
MDA,1964,
MDA,1965,
MDA,1966,
MDA,1967,
MDA,1968,
MDA,1969,
MDA,1970,
MDA,1971,
MDA,1972,
MDA,1973,
MDA,1974,
MDA,1975,
MDA,1976,
MDA,1977,
MDA,1978,
MDA,1979,
MDA,1980,
MDA,1981,
MDA,1982,
MDA,1983,
MDA,1984,
MDA,1985,
MDA,1986,
MDA,1987,
MDA,1988,
MDA,1989,
MDA,1990,
MDA,1991,-16.10294483
MDA,1992,-29.08570559
MDA,1993,-1.034036612
MDA,1994,-30.68522912
MDA,1995,-0.947765203
MDA,1996,-5.688417961
MDA,1997,2.023687352
MDA,1998,-6.504429764
MDA,1999,-3.216413267
MDA,2000,2.315585605
MDA,2001,6.337532694
MDA,2002,8.049932249
MDA,2003,6.900611284
MDA,2004,7.666087053
MDA,2005,7.761886245
MDA,2006,5.091668016
MDA,2007,3.238946836
MDA,2008,8.005391955
MDA,2009,-5.881237715
MDA,2010,7.206974611
MDA,2011,5.879385123
MDA,2012,-0.576700868
MDA,2013,9.073075577
MDA,2014,5.06366581
MDA,2015,0.429158888
MDA,2016,5.870175764
MDA,2017,5.990411998
MDA,2018,5.920367182
MDA,2019,5.22280985
MDA,2020,-7.263269768
MDA,2021,15.65579761
MDA,2022,-2.066404261
MDA,2023,4.11813606
MDA,2024,2.973327755
MCO,1960,
MCO,1961,
MCO,1962,
MCO,1963,
MCO,1964,
MCO,1965,
MCO,1966,
MCO,1967,
MCO,1968,
MCO,1969,
MCO,1970,
MCO,1971,3.742295992
MCO,1972,3.444487863
MCO,1973,5.661276289
MCO,1974,3.799779999
MCO,1975,-2.00174538
MCO,1976,2.818943194
MCO,1977,2.063374882
MCO,1978,2.656329765
MCO,1979,2.429254877
MCO,1980,0.823144359
MCO,1981,0.290065073
MCO,1982,1.436348679
MCO,1983,-0.249118009
MCO,1984,0.067254092
MCO,1985,0.381187158
MCO,1986,1.177564697
MCO,1987,1.25598439
MCO,1988,3.421994528
MCO,1989,3.114543875
MCO,1990,1.717032587
MCO,1991,0.13444211
MCO,1992,0.506793651
MCO,1993,-1.706328316
MCO,1994,1.436993655
MCO,1995,1.361184348
MCO,1996,0.386629437
MCO,1997,1.516617448
MCO,1998,2.848892604
MCO,1999,2.844754452
MCO,2000,3.766154736
MCO,2001,2.212928681
MCO,2002,1.104397223
MCO,2003,1.237416135
MCO,2004,2.682991421
MCO,2005,2.202270835
MCO,2006,6.322689524
MCO,2007,15.22830042
MCO,2008,0.750035773
MCO,2009,-12.78347252
MCO,2010,-0.393849531
MCO,2011,4.55377433
MCO,2012,-1.214002298
MCO,2013,7.301905942
MCO,2014,5.166590278
MCO,2015,3.115104909
MCO,2016,1.574239751
MCO,2017,-4.23891094
MCO,2018,4.379239971
MCO,2019,7.247380376
MCO,2020,-13.10457414
MCO,2021,20.71886737
MCO,2022,9.894568218
MCO,2023,4.975971036
MCO,2024,
MNG,1960,
MNG,1961,
MNG,1962,
MNG,1963,
MNG,1964,
MNG,1965,
MNG,1966,
MNG,1967,
MNG,1968,
MNG,1969,
MNG,1970,
MNG,1971,
MNG,1972,
MNG,1973,
MNG,1974,
MNG,1975,
MNG,1976,
MNG,1977,
MNG,1978,
MNG,1979,
MNG,1980,
MNG,1981,
MNG,1982,5.762662585
MNG,1983,3.303869537
MNG,1984,3.375609373
MNG,1985,3.118070651
MNG,1986,6.630804305
MNG,1987,0.807482245
MNG,1988,2.398571316
MNG,1989,1.830810284
MNG,1990,-2.009273575
MNG,1991,-11.50323102
MNG,1992,-9.358938809
MNG,1993,-3.049828248
MNG,1994,1.002430354
MNG,1995,4.676752523
MNG,1996,0.671279563
MNG,1997,2.43497398
MNG,1998,1.914270795
MNG,1999,1.627006954
MNG,2000,-0.18739105
MNG,2001,1.698585023
MNG,2002,3.395455999
MNG,2003,5.652308562
MNG,2004,9.388880568
MNG,2005,6.06987815
MNG,2006,7.255463562
MNG,2007,8.778438288
MNG,2008,7.196699126
MNG,2009,-3.026463743
MNG,2010,4.520040397
MNG,2011,15.28304349
MNG,2012,10.20814609
MNG,2013,9.364878417
MNG,2014,5.551308846
MNG,2015,0.223539088
MNG,2016,-0.547071462
MNG,2017,3.62200701
MNG,2018,5.754270166
MNG,2019,3.679884212
MNG,2020,-6.265423783
MNG,2021,-0.061421283
MNG,2022,3.503077669
MNG,2023,5.959523332
MNG,2024,3.565602887
MNE,1960,
MNE,1961,
MNE,1962,
MNE,1963,
MNE,1964,
MNE,1965,
MNE,1966,
MNE,1967,
MNE,1968,
MNE,1969,
MNE,1970,
MNE,1971,
MNE,1972,
MNE,1973,
MNE,1974,
MNE,1975,
MNE,1976,
MNE,1977,
MNE,1978,
MNE,1979,
MNE,1980,
MNE,1981,
MNE,1982,
MNE,1983,
MNE,1984,
MNE,1985,
MNE,1986,
MNE,1987,
MNE,1988,
MNE,1989,
MNE,1990,
MNE,1991,
MNE,1992,
MNE,1993,
MNE,1994,
MNE,1995,
MNE,1996,
MNE,1997,
MNE,1998,5.220750291
MNE,1999,-9.151670806
MNE,2000,3.27911916
MNE,2001,0.693867402
MNE,2002,1.496373122
MNE,2003,2.074413797
MNE,2004,4.241154432
MNE,2005,4.026604843
MNE,2006,8.43155401
MNE,2007,6.662736076
MNE,2008,7.032626846
MNE,2009,-5.996977486
MNE,2010,2.54625316
MNE,2011,3.075857722
MNE,2012,-2.891757217
MNE,2013,3.35455125
MNE,2014,1.594897183
MNE,2015,3.240257446
MNE,2016,2.833712962
MNE,2017,4.611243949
MNE,2018,5.001399969
MNE,2019,4.010643961
MNE,2020,-15.28486184
MNE,2021,13.32143717
MNE,2022,6.656149238
MNE,2023,6.348271128
MNE,2024,2.990433417
MAR,1960,
MAR,1961,
MAR,1962,
MAR,1963,
MAR,1964,
MAR,1965,
MAR,1966,
MAR,1967,7.083911883
MAR,1968,6.953817862
MAR,1969,5.491123386
MAR,1970,1.921694894
MAR,1971,2.858048911
MAR,1972,-0.103994571
MAR,1973,1.027929736
MAR,1974,3.043166641
MAR,1975,5.013495002
MAR,1976,8.16792588
MAR,1977,3.400827013
MAR,1978,-0.388806819
MAR,1979,2.087186811
MAR,1980,0.906508824
MAR,1981,-4.357022449
MAR,1982,6.09558534
MAR,1983,-1.226753073
MAR,1984,3.781666462
MAR,1985,3.5043764
MAR,1986,6.906631474
MAR,1987,-2.295994506
MAR,1988,9.740376437
MAR,1989,0.950764805
MAR,1990,1.551381446
MAR,1991,5.374165378
MAR,1992,-3.712877262
MAR,1993,-2.308271366
MAR,1994,8.934930148
MAR,1995,-6.850937356
MAR,1996,10.62617699
MAR,1997,-3.058480499
MAR,1998,5.619102081
MAR,1999,0.193527269
MAR,2000,1.119234492
MAR,2001,6.224629017
MAR,2002,2.334860557
MAR,2003,4.797592794
MAR,2004,3.207134712
MAR,2005,1.78494972
MAR,2006,6.31205425
MAR,2007,2.033027044
MAR,2008,4.249780335
MAR,2009,2.343925498
MAR,2010,2.079764887
MAR,2011,4.065610206
MAR,2012,1.663846384
MAR,2013,2.757864878
MAR,2014,1.438524953
MAR,2015,3.106347192
MAR,2016,-0.693616602
MAR,2017,3.783712091
MAR,2018,1.914106633
MAR,2019,1.816420556
MAR,2020,-8.138669504
MAR,2021,7.060629957
MAR,2022,0.496491364
MAR,2023,2.338229245
MAR,2024,2.223554117
MOZ,1960,
MOZ,1961,
MOZ,1962,
MOZ,1963,
MOZ,1964,
MOZ,1965,
MOZ,1966,
MOZ,1967,
MOZ,1968,
MOZ,1969,
MOZ,1970,
MOZ,1971,
MOZ,1972,
MOZ,1973,
MOZ,1974,
MOZ,1975,
MOZ,1976,
MOZ,1977,
MOZ,1978,
MOZ,1979,
MOZ,1980,
MOZ,1981,2.895070091
MOZ,1982,-8.917546546
MOZ,1983,-17.44168773
MOZ,1984,-8.338212496
MOZ,1985,-0.875259465
MOZ,1986,-3.995546078
MOZ,1987,14.23488779
MOZ,1988,8.386091059
MOZ,1989,5.623008734
MOZ,1990,-0.447724917
MOZ,1991,2.901508579
MOZ,1992,-9.350159503
MOZ,1993,7.483208488
MOZ,1994,-0.517089158
MOZ,1995,-3.806416616
MOZ,1996,7.125514663
MOZ,1997,8.796915519
MOZ,1998,7.883878089
MOZ,1999,9.332531138
MOZ,2000,-1.430027457
MOZ,2001,10.36744768
MOZ,2002,7.23540386
MOZ,2003,4.817431122
MOZ,2004,5.762294959
MOZ,2005,3.881241087
MOZ,2006,7.359387898
MOZ,2007,5.118134814
MOZ,2008,4.275022963
MOZ,2009,3.219648615
MOZ,2010,3.861945687
MOZ,2011,4.19033882
MOZ,2012,4.938054791
MOZ,2013,3.535004572
MOZ,2014,4.625141598
MOZ,2015,4.322312866
MOZ,2016,1.673197899
MOZ,2017,-0.383714309
MOZ,2018,0.445674339
MOZ,2019,-0.646283516
MOZ,2020,-4.105273995
MOZ,2021,-0.606316437
MOZ,2022,1.333359974
MOZ,2023,2.368236363
MOZ,2024,-1.079236062
MMR,1960,
MMR,1961,-1.701259406
MMR,1962,1.821560239
MMR,1963,10.86540546
MMR,1964,-7.971034807
MMR,1965,8.221081854
MMR,1966,-6.985885862
MMR,1967,-8.035602663
MMR,1968,9.544620864
MMR,1969,0.978225674
MMR,1970,2.632501728
MMR,1971,1.829950519
MMR,1972,0.197812383
MMR,1973,-3.008592153
MMR,1974,3.307365946
MMR,1975,2.15640117
MMR,1976,4.072357415
MMR,1977,3.934490772
MMR,1978,4.462251151
MMR,1979,3.188770593
MMR,1980,5.889859209
MMR,1981,4.37186577
MMR,1982,3.692322741
MMR,1983,2.373050408
MMR,1984,2.779671849
MMR,1985,0.81909433
MMR,1986,-2.892363754
MMR,1987,-5.665847512
MMR,1988,-12.79771138
MMR,1989,2.072513012
MMR,1990,1.260801813
MMR,1991,-2.069509285
MMR,1992,8.171526315
MMR,1993,4.628818575
MMR,1994,6.065418344
MMR,1995,5.566950244
MMR,1996,5.087303377
MMR,1997,4.312620803
MMR,1998,4.55299761
MMR,1999,9.63242064
MMR,2000,12.48237461
MMR,2001,10.17561236
MMR,2002,10.90722713
MMR,2003,12.78394475
MMR,2004,12.59575389
MMR,2005,12.68413266
MMR,2006,12.25552402
MMR,2007,11.20043782
MMR,2008,9.649811133
MMR,2009,9.937364264
MMR,2010,8.820589435
MMR,2011,4.746580786
MMR,2012,6.433248076
MMR,2013,7.508738815
MMR,2014,7.275686185
MMR,2015,6.139600078
MMR,2016,5.026521189
MMR,2017,5.319574035
MMR,2018,5.501797464
MMR,2019,5.833094747
MMR,2020,-9.693060345
MMR,2021,-12.62710001
MMR,2022,3.322028415
MMR,2023,0.255328678
MMR,2024,-1.637609453
NAM,1960,
NAM,1961,
NAM,1962,
NAM,1963,
NAM,1964,
NAM,1965,
NAM,1966,
NAM,1967,
NAM,1968,
NAM,1969,
NAM,1970,
NAM,1971,
NAM,1972,
NAM,1973,
NAM,1974,
NAM,1975,
NAM,1976,
NAM,1977,
NAM,1978,
NAM,1979,
NAM,1980,
NAM,1981,-0.154344011
NAM,1982,-2.153704676
NAM,1983,-4.397588557
NAM,1984,-2.902072688
NAM,1985,-2.366051783
NAM,1986,1.600301326
NAM,1987,0.290096708
NAM,1988,-2.670945671
NAM,1989,-4.404113073
NAM,1990,-3.941079989
NAM,1991,4.621863139
NAM,1992,3.841752317
NAM,1993,-4.670066503
NAM,1994,-1.382015342
NAM,1995,0.924653082
NAM,1996,0.437241203
NAM,1997,1.557257936
NAM,1998,0.699616557
NAM,1999,0.830796515
NAM,2000,1.086248611
NAM,2001,-0.914261312
NAM,2002,2.963313565
NAM,2003,2.745127953
NAM,2004,10.84640957
NAM,2005,1.251936345
NAM,2006,5.712860996
NAM,2007,3.97963641
NAM,2008,1.222883292
NAM,2009,-1.168738797
NAM,2010,4.409968776
NAM,2011,3.303489085
NAM,2012,2.748093671
NAM,2013,2.902083757
NAM,2014,3.356350179
NAM,2015,1.534458262
NAM,2016,-2.628332104
NAM,2017,-3.697734527
NAM,2018,-1.703426646
NAM,2019,-3.5764916
NAM,2020,-10.73729311
NAM,2021,0.588992664
NAM,2022,2.513088065
NAM,2023,1.854448738
NAM,2024,1.417120367
NRU,1960,
NRU,1961,
NRU,1962,
NRU,1963,
NRU,1964,
NRU,1965,
NRU,1966,
NRU,1967,
NRU,1968,
NRU,1969,
NRU,1970,
NRU,1971,2.107095158
NRU,1972,2.14311457
NRU,1973,2.089108262
NRU,1974,2.051181071
NRU,1975,1.955851892
NRU,1976,-3.876077791
NRU,1977,-4.159919114
NRU,1978,-4.61446454
NRU,1979,-5.029006643
NRU,1980,-5.116415958
NRU,1981,-5.172254153
NRU,1982,-5.246328334
NRU,1983,-4.898569565
NRU,1984,-4.684540613
NRU,1985,-4.794280012
NRU,1986,-4.940060226
NRU,1987,-5.032864603
NRU,1988,-5.138965267
NRU,1989,-5.145419746
NRU,1990,-5.159972389
NRU,1991,-20.86884198
NRU,1992,-17.68924535
NRU,1993,-16.78996189
NRU,1994,-4.198050847
NRU,1995,-8.177120657
NRU,1996,-12.01530267
NRU,1997,-9.078614896
NRU,1998,-11.79662537
NRU,1999,-6.467321636
NRU,2000,-6.682144259
NRU,2001,-6.4113279
NRU,2002,-9.5427609
NRU,2003,0.513958692
NRU,2004,-4.324337954
NRU,2005,-0.246574552
NRU,2006,8.490703342
NRU,2007,-22.07658185
NRU,2008,20.51320752
NRU,2009,-5.717870946
NRU,2010,-0.428390794
NRU,2011,13.77156896
NRU,2012,23.21715968
NRU,2013,1.183926106
NRU,2014,13.98475339
NRU,2015,0.710434686
NRU,2016,2.528693889
NRU,2017,-7.45542338
NRU,2018,-2.535970872
NRU,2019,7.456828848
NRU,2020,1.49131173
NRU,2021,6.602304355
NRU,2022,2.148913509
NRU,2023,0.019224283
NRU,2024,1.146981503
NPL,1960,
NPL,1961,-0.015037989
NPL,1962,-0.053279655
NPL,1963,-0.086815131
NPL,1964,5.40492265
NPL,1965,-3.210521715
NPL,1966,4.832982832
NPL,1967,-3.632574521
NPL,1968,-1.468452245
NPL,1969,2.224509312
NPL,1970,0.355960221
NPL,1971,-3.324383248
NPL,1972,0.902574752
NPL,1973,-2.621706228
NPL,1974,4.03586161
NPL,1975,-0.754394199
NPL,1976,2.138249704
NPL,1977,0.732523782
NPL,1978,2.00998844
NPL,1979,0.00420813
NPL,1980,-4.596154042
NPL,1981,5.828999747
NPL,1982,1.387926123
NPL,1983,-5.251261133
NPL,1984,7.138162333
NPL,1985,3.76149168
NPL,1986,2.280812133
NPL,1987,-0.435088375
NPL,1988,5.453988667
NPL,1989,2.035084103
NPL,1990,2.133569228
NPL,1991,3.650473751
NPL,1992,1.210949587
NPL,1993,1.052828784
NPL,1994,5.538591444
NPL,1995,1.012793281
NPL,1996,3.029115232
NPL,1997,2.887868242
NPL,1998,1.011367515
NPL,1999,2.487320854
NPL,2000,4.377210355
NPL,2001,3.118510504
NPL,2002,-1.390743608
NPL,2003,2.489263454
NPL,2004,3.363247826
NPL,2005,2.327545345
NPL,2006,2.368661192
NPL,2007,2.550455201
NPL,2008,5.312314943
NPL,2009,3.829096106
NPL,2010,4.168864892
NPL,2011,2.960357808
NPL,2012,4.402446307
NPL,2013,3.31847431
NPL,2014,5.695912117
NPL,2015,3.410803
NPL,2016,-0.04051103
NPL,2017,8.760206054
NPL,2018,7.360097315
NPL,2019,5.401921603
NPL,2020,-4.231827769
NPL,2021,3.029719712
NPL,2022,4.776657252
NPL,2023,2.054059069
NPL,2024,3.817667838
NLD,1960,
NLD,1961,-1.014997573
NLD,1962,5.332336874
NLD,1963,2.236631337
NLD,1964,6.836068175
NLD,1965,7.161982015
NLD,1966,1.408870388
NLD,1967,4.093774101
NLD,1968,5.316671613
NLD,1969,5.204136994
NLD,1970,4.833288512
NLD,1971,3.083858425
NLD,1972,2.492243351
NLD,1973,4.575449107
NLD,1974,2.631265243
NLD,1975,-0.885418101
NLD,1976,3.639544547
NLD,1977,1.912636053
NLD,1978,2.066332785
NLD,1979,1.312405546
NLD,1980,0.543127879
NLD,1981,-1.461952927
NLD,1982,-1.692590092
NLD,1983,1.683618654
NLD,1984,2.653403885
NLD,1985,2.102934836
NLD,1986,2.218131491
NLD,1987,1.286514919
NLD,1988,2.775043452
NLD,1989,3.795569466
NLD,1990,3.468277532
NLD,1991,1.635054768
NLD,1992,0.940014972
NLD,1993,0.554249719
NLD,1994,2.342168192
NLD,1995,2.607973326
NLD,1996,2.944498341
NLD,1997,3.713221618
NLD,1998,4.00446948
NLD,1999,4.346586151
NLD,2000,3.477477809
NLD,2001,1.554104164
NLD,2002,-0.392037086
NLD,2003,-0.373331239
NLD,2004,1.662443524
NLD,2005,1.795825919
NLD,2006,3.371213395
NLD,2007,3.659579058
NLD,2008,1.72005565
NLD,2009,-4.159453223
NLD,2010,0.800960653
NLD,2011,1.299750338
NLD,2012,-1.343636057
NLD,2013,-0.324530183
NLD,2014,1.247636248
NLD,2015,1.66898777
NLD,2016,1.880653145
NLD,2017,2.175690915
NLD,2018,1.663357437
NLD,2019,1.632142918
NLD,2020,-4.400525373
NLD,2021,5.72193523
NLD,2022,4.01097881
NLD,2023,-0.911427721
NLD,2024,0.322423407
NCL,1960,
NCL,1961,
NCL,1962,
NCL,1963,
NCL,1964,
NCL,1965,
NCL,1966,-6.51878157
NCL,1967,2.442551615
NCL,1968,11.04782562
NCL,1969,11.95508346
NCL,1970,25.62096004
NCL,1971,2.162881775
NCL,1972,-1.271766457
NCL,1973,-15.19723122
NCL,1974,7.67100959
NCL,1975,1.843189883
NCL,1976,-1.032701899
NCL,1977,0.132420916
NCL,1978,8.45518362
NCL,1979,-14.61488363
NCL,1980,-1.520201266
NCL,1981,-7.997298655
NCL,1982,1.355920958
NCL,1983,-3.265753748
NCL,1984,0.133296625
NCL,1985,2.771094638
NCL,1986,-2.619028841
NCL,1987,3.943972516
NCL,1988,32.32181285
NCL,1989,8.724237839
NCL,1990,1.000842243
NCL,1991,2.132220429
NCL,1992,-2.091433292
NCL,1993,-1.990600549
NCL,1994,0.09536793
NCL,1995,3.420783835
NCL,1996,-1.83068993
NCL,1997,-0.195960723
NCL,1998,-5.229457734
NCL,1999,-1.168371747
NCL,2000,0.008204832
NCL,2001,
NCL,2002,
NCL,2003,
NCL,2004,
NCL,2005,
NCL,2006,
NCL,2007,
NCL,2008,
NCL,2009,
NCL,2010,
NCL,2011,
NCL,2012,
NCL,2013,
NCL,2014,
NCL,2015,
NCL,2016,
NCL,2017,
NCL,2018,3.997541156
NCL,2019,-1.422598254
NCL,2020,-2.595766005
NCL,2021,-2.456294569
NCL,2022,2.811857632
NCL,2023,
NCL,2024,
