Code,Year,population using safely managed drinking water services,population using only basic drinking water services,population using limited drinking water services,population using unimproved drinking water services,population using surface water as a primary source of drinking water
GEO,2010,66.14517,29.022057,0.8637456,3.8784852,0.09053838
GEO,2011,66.39143,28.350384,1.4367902,3.7384694,0.082920186
GEO,2012,66.63722,27.683228,2.0043623,3.599764,0.07542639
GEO,2013,66.88157,27.021395,2.5664916,3.462486,0.06805985
GEO,2014,67.12544,26.364172,3.1230636,3.3265088,0.060817067
GEO,2015,67.368355,26.114887,3.2711654,3.1918926,0.053699143
GEO,2016,67.61462,26.108105,3.1724753,3.0581052,0.046697173
GEO,2017,67.8628,26.09849,3.073553,2.9253407,0.039817367
GEO,2018,68.113815,26.085293,2.974294,2.7935367,0.03306094
GEO,2019,68.367195,26.06883,2.8747702,2.6627712,0.026431728
GEO,2020,68.62339,26.048706,2.7749393,2.5330284,0.019932374
GEO,2021,68.88146,25.943756,2.7567842,2.4044333,0.013566521
GEO,2022,69.14185,25.835684,2.738159,2.276969,0.007336639
DEU,2000,99.8429,0.15710066,0,0,0
DEU,2001,99.8429,0.15709801,0,0,0
DEU,2002,99.8429,0.15709537,0,1.4964376e-06,0
DEU,2003,99.84291,0.15709163,0,0,0
DEU,2004,99.84935,0.15064974,0,1.3843313e-06,0
DEU,2005,99.85583,0.14417066,0,0,0
DEU,2006,99.862335,0.13766102,0,0,0
DEU,2007,99.86888,0.13111845,0,0,0
DEU,2008,99.87546,0.12454145,0,1.88537e-06,0
DEU,2009,99.87845,0.1215497,0,0,0
DEU,2010,99.88153,0.11846983,0,1.9213013e-07,0
DEU,2011,99.884705,0.11529451,0,1.285718e-06,0
DEU,2012,99.88772,0.11228396,0,6.7063735e-07,0
DEU,2013,99.89073,0.1092686,0,1.415575e-06,0
DEU,2014,99.89375,0.10624699,0,0,0
DEU,2015,99.896774,0.10322342,0,1.6943711e-06,0
DEU,2016,99.89984,0.10015947,0,0,0
DEU,2017,99.90295,0.09705205,0,1.153564e-06,0
DEU,2018,99.90611,0.09388442,0,0,0
DEU,2019,99.90935,0.09065509,0,4.5100225e-07,0
DEU,2020,99.91265,0.08734979,0,0,0
DEU,2021,99.916046,0.08395725,0,0,0
DEU,2022,99.91641,0.083586656,0,1.4431178e-06,0
GHA,2000,12.096288,53.12222,9.631507,8.344049,16.805939
GHA,2001,12.339795,53.73768,9.753798,8.033009,16.135721
GHA,2002,13.275519,53.856564,9.672258,7.7217207,15.473935
GHA,2003,14.411008,53.776897,9.581277,7.410198,14.8206215
GHA,2004,15.807901,53.437374,9.480728,7.0983944,14.175602
GHA,2005,17.23668,53.06662,9.370456,6.786466,13.539778
GHA,2006,18.698114,52.664707,9.250368,6.4742923,12.912518
GHA,2007,20.191713,52.23197,9.120339,6.161917,12.294059
GHA,2008,21.717302,51.76868,8.980254,5.8493414,11.684421
GHA,2009,23.27362,51.275463,8.830066,5.5366783,11.084173
GHA,2010,24.86189,50.75217,8.669595,5.223778,10.492569
GHA,2011,26.480824,50.19945,8.498812,4.910752,9.910161
GHA,2012,28.129812,49.617783,8.317679,4.597638,9.3370905
GHA,2013,29.807802,49.007805,8.126228,4.284533,8.773632
GHA,2014,31.5145,48.36993,7.9244375,3.9714234,8.219708
GHA,2015,33.2496,47.704556,7.7122855,3.6583223,7.675238
GHA,2016,35.01281,47.012074,7.4897523,3.3452218,7.140143
GHA,2017,36.803406,46.29306,7.256891,3.0321693,6.614474
GHA,2018,38.621067,45.54793,7.0137033,2.7191663,6.098131
GHA,2019,40.46505,44.77729,6.7602773,2.4062533,5.591132
GHA,2020,42.335457,43.981354,6.4965453,2.0933967,5.0932493
GHA,2021,43.598057,43.794212,6.2226133,1.780629,4.6044865
GHA,2022,44.468082,43.899525,5.936889,1.6219747,4.073527
GIB,2000,100,0,0,0,0
GIB,2001,100,0,0,0,0
GIB,2002,100,0,0,0,0
GIB,2003,100,0,0,0,0
GIB,2004,100,0,0,0,0
GIB,2005,100,0,0,0,0
GIB,2006,100,0,0,0,0
GIB,2007,100,0,0,0,0
GIB,2008,100,0,0,0,0
GIB,2009,100,0,0,0,0
GIB,2010,100,0,0,0,0
GIB,2011,100,0,0,0,0
GIB,2012,100,0,0,0,0
GIB,2013,100,0,0,0,0
GIB,2014,100,0,0,0,0
GIB,2015,100,0,0,0,0
GIB,2016,100,0,0,0,0
GIB,2017,100,0,0,0,0
GIB,2018,100,0,0,0,0
GIB,2019,100,0,0,0,0
GIB,2020,100,0,0,0,0
GIB,2021,100,0,0,0,0
GIB,2022,100,0,0,0,0
GRC,2000,99.15239,0.5337702,0,0.3138403,0
GRC,2001,99.218124,0.49202096,0,0.28985673,0
GRC,2002,99.28736,0.44805533,0,0.2645849,0
GRC,2003,99.35515,0.40499526,0,0.23985848,0
GRC,2004,99.42153,0.36280638,0,0.21565983,0
GRC,2005,99.48649,0.321514,0,0.19200046,0
GRC,2006,99.47334,0.3577811,0,0.16887468,0
GRC,2007,99.44517,0.40858603,0,0.14624739,0
GRC,2008,99.41644,0.45941156,0,0.12414253,0
GRC,2009,99.38721,0.510257,0,0.10253505,0
GRC,2010,99.35745,0.5611215,0,0.08142856,0
GRC,2011,99.3272,0.61200464,0,0.060795665,0
GRC,2012,99.29645,0.6629055,0,0.040648986,0
GRC,2013,99.2652,0.71382344,0,0.020979907,0
GRC,2014,99.233475,0.7647578,0,0.001771199,0
GRC,2015,99.18443,0.8155662,0,0,0
GRC,2016,99.13364,0.8663636,0,0,0
GRC,2017,99.08283,0.9171657,0,2.0276118e-06,0
GRC,2018,99.032036,0.9679638,0,3.673611e-08,0
GRC,2019,98.98124,1.018762,0,7.018969e-07,0
GRC,2020,98.93044,1.0695584,0,0,0
GRC,2021,98.87964,1.1203581,0,4.7681137e-06,0
GRC,2022,98.87964,1.1203582,0,5.077951e-07,0
GRL,2000,,,0,0,0
GRL,2001,,,0,0,0
GRL,2002,,,0,0,0
GRL,2003,,,0,0,0
GRL,2004,,,0,0,0
GRL,2005,,,0,0,0
GRL,2006,,,0,0,0
GRL,2007,,,0,0,0
GRL,2008,,,0,0,0
GRL,2009,,,0,0,0
GRL,2010,,,0,0,0
GRL,2011,,,0,0,0
GRL,2012,,,0,0,0
GRL,2013,,,0,0,0
GRL,2014,,,0,0,0
GRL,2015,,,0,0,0
GRL,2016,,,0,0,0
GRL,2017,,,0,0,0
GRL,2018,,,0,0,0
GRL,2019,,,0,0,0
GRL,2020,,,0,0,0
GRL,2021,,,0,0,0
GRL,2022,,,0,0,0
GRD,2000,78.71873,14.588913,1.1332911,5.559071,0
GRD,2001,79.61002,13.929928,1.1361128,5.3239346,0
GRD,2002,80.504776,13.267489,1.1389344,5.088798,0
GRD,2003,81.402985,12.601597,1.141756,4.853661,0
GRD,2004,82.30465,11.932251,1.1445777,4.6185246,0
GRD,2005,83.20976,11.259452,1.1473993,4.083388,0.3
GRD,2006,84.11833,10.583198,1.150221,3.4815848,0.6666667
GRD,2007,85.03035,9.903491,1.1530427,2.8797815,1.0333333
GRD,2008,85.94093,9.225225,1.1558642,2.2779782,1.4
GRD,2009,86.83961,8.5588665,1.1586859,1.6761749,1.7666667
GRD,2010,87.74164,7.889151,1.1615075,1.0743716,2.1333334
GRD,2011,88.64702,7.216081,1.1643292,0.47256833,2.5
GRD,2012,89.44017,6.531215,1.1656444,2.6645353e-15,2.8629668
GRD,2013,89.8113,5.8173485,1.1614816,0,3.209868
GRD,2014,89.91768,5.7109704,1.1614816,0,3.209868
GRD,2015,89.91768,5.7109704,1.1614816,0,3.209868
GRD,2016,89.91768,5.7109704,1.1614816,0,3.209868
GRD,2017,89.91768,5.7109704,1.1614816,0,3.209868
GLP,2001,98.23443,0.9032959,0,0.86227477,0
GLP,2002,98.23443,0.9032959,0,0.86227477,0
GLP,2003,98.23443,0.9032959,0,0.86227477,0
GLP,2004,98.23443,0.9032959,0,0.86227477,0
GLP,2005,98.23443,0.9032959,0,0.86227477,0
GLP,2006,98.28085,0.90372276,0,0.81542426,0
GLP,2007,98.32728,0.9041496,0,0.7685738,0
GLP,2008,98.3737,0.9045765,0,0.7217233,0
GLP,2009,98.42012,0.90500337,0,0.6748728,0
GLP,2010,98.466545,0.90543026,0,0.6280224,0
GLP,2011,98.51297,0.90585715,0,0.5811719,0
GLP,2012,98.559395,0.90628403,0,0.5343214,0
GLP,2013,98.28029,1.2322433,0,0.48747092,0
GLP,2014,98.00087,1.5585091,0,0.44062045,0
GLP,2015,97.721146,1.8850814,0,0.39376998,0
GLP,2016,97.441124,2.2119603,0,0.3469195,0
GLP,2017,97.16078,2.5391455,0,0.30006903,0
GLP,2018,96.88014,2.8666375,0,0.25321856,0
GLP,2019,96.5992,3.1944358,0,0.20636807,0
GLP,2020,96.31794,3.5225408,0,0.1595176,0
GLP,2021,96.03638,3.8509521,0,0.11266713,0
GLP,2022,95.709625,4.1777105,0,0.11266713,0
GUM,2000,98.76647,0.6335268,0,0.6,0
GUM,2001,98.79092,0.6336836,0,0.5754,0
GUM,2002,98.81536,0.6338404,0,0.5508,0
GUM,2003,98.839806,0.63399714,0,0.5262,0
GUM,2004,98.86424,0.63415396,0,0.5016,0
GUM,2005,98.88869,0.6343107,0,0.477,0
GUM,2006,98.91313,0.63446754,0,0.4524,0
GUM,2007,98.93758,0.6346243,0,0.4278,0
GUM,2008,98.96202,0.6347811,0,0.4032,0
GUM,2009,98.986465,0.6349379,0,0.3786,0
GUM,2010,99.0109,0.6350947,0,0.354,0
GUM,2011,99.03535,0.63525146,0,0.3294,0
GUM,2012,99.05979,0.6354083,0,0.3048,0
GUM,2013,99.05979,0.6354083,0,0.3048,0
GUM,2014,99.05979,0.6354083,0,0.3048,0
GUM,2015,99.05979,0.6354083,0,0.3048,0
GUM,2016,99.05979,0.6354083,0,0.3048,0
GUM,2017,99.05979,0.6354083,0,0.3048,0
GUM,2018,99.05979,0.6354083,0,0.3048,0
GUM,2019,99.05979,0.6354083,0,0.3048,0
GUM,2020,99.05979,0.6354083,0,0.3048,0
GUM,2021,99.05979,0.6354083,0,0.3048,0
GUM,2022,99.05979,0.6354083,0,0.3048,0
GTM,2000,46.81889,39.681736,0.46838632,9.655998,3.3749924
GTM,2001,47.29902,39.5971,0.5014465,9.31686,3.2855742
GTM,2002,47.781807,39.506702,0.5345182,8.980118,3.196854
GTM,2003,48.26304,39.411076,0.5676958,8.648061,3.1101317
GTM,2004,48.74406,39.310455,0.6009781,8.319635,3.02487
GTM,2005,49.22722,39.204647,0.63430965,7.9934998,2.9403238
GTM,2006,49.712692,39.093624,0.667678,7.669562,2.8564413
GTM,2007,50.200676,38.97734,0.7010677,7.3477416,2.773175
GTM,2008,50.691185,38.855766,0.73446816,7.028053,2.6905289
GTM,2009,51.183678,38.729073,0.76789516,6.7107167,2.608641
GTM,2010,51.67891,38.59701,0.8013068,6.395446,2.5273285
GTM,2011,52.176327,38.459774,0.83472115,6.082449,2.4467275
GTM,2012,52.67633,38.31721,0.86811,5.7715983,2.3667505
GTM,2013,53.18113,38.168278,0.90133095,5.462306,2.2869534
GTM,2014,53.69085,38.012726,0.93434596,5.1547046,2.2073765
GTM,2015,54.206013,37.85008,0.9670892,4.848836,2.127983
GTM,2016,54.726143,37.680386,0.9995597,4.5449815,2.0489326
GTM,2017,54.98539,37.76955,1.0316893,4.2431836,1.9701885
GTM,2018,55.245712,37.886925,1.0319824,3.9435868,1.8917949
GTM,2019,55.506615,38.00109,1.0320172,3.6464102,1.8138634
GTM,2020,55.768238,38.11186,1.0317742,3.3517344,1.736398
GTM,2021,56.030495,38.219124,1.0312492,3.0596929,1.659439
GTM,2022,56.293304,38.322803,1.030438,2.7704272,1.583026
GIN,2000,,,14.11112,19.164854,16.703838
GIN,2001,,,14.309198,18.681852,16.281263
GIN,2002,,,14.506157,18.198685,15.861169
GIN,2003,,,14.701958,17.715258,15.443353
GIN,2004,,,14.896623,17.23167,15.028056
GIN,2005,,,15.090146,16.747921,14.615295
GIN,2006,,,15.282485,16.263905,14.204882
GIN,2007,,,15.473666,15.779728,13.797042
GIN,2008,,,15.663683,15.295392,13.391791
GIN,2009,,,15.85253,14.810896,12.989143
GIN,2010,,,16.040155,14.326127,12.588932
GIN,2011,,,15.785604,13.841195,12.191364
GIN,2012,,,15.519228,13.356107,11.796452
GIN,2013,,,15.2410555,12.870853,11.404213
GIN,2014,,,14.951107,12.385438,11.014661
GIN,2015,,,14.648532,11.898439,10.625765
GIN,2016,,,14.333182,11.409848,10.237732
GIN,2017,,,14.004909,10.919672,9.850767
GIN,2018,,,13.66357,10.4278965,9.465077
GIN,2019,,,13.309112,9.934633,9.081008
GIN,2020,,,12.941232,9.439654,8.6984825
GIN,2021,,,12.559876,8.943074,8.317852
GIN,2022,,,12.164823,8.444766,7.9391994
GNB,2000,17.774654,37.524975,2.3247557,39.75407,2.6215482
GNB,2001,18.071774,37.68472,2.7852685,38.92474,2.5335
GNB,2002,18.36966,37.829067,3.2591639,38.096115,2.4459956
GNB,2003,18.667349,37.958252,3.7464895,37.268806,2.3591003
GNB,2004,18.964975,38.07244,4.2472606,36.442535,2.2727883
GNB,2005,19.261614,38.17188,4.761499,35.617886,2.1871195
GNB,2006,19.558077,38.256683,5.2892284,34.794,2.1020143
GNB,2007,19.85344,38.327103,5.830467,33.97146,2.0175316
GNB,2008,20.147804,38.383305,6.385246,33.149998,1.9336493
GNB,2009,20.44029,38.42555,6.9535537,32.33019,1.8504199
GNB,2010,20.731943,38.45392,7.5354867,31.510902,1.7677512
GNB,2011,21.021854,38.468674,8.131042,30.692734,1.6856977
GNB,2012,21.310081,38.46999,8.740277,29.875408,1.604243
GNB,2013,21.596054,38.458107,9.363199,29.059223,1.5234154
GNB,2014,21.879799,38.433205,9.999872,28.243925,1.4431999
GNB,2015,22.16104,38.395496,10.650337,27.429522,1.3636041
GNB,2016,22.439222,38.34523,11.314588,26.616306,1.2846534
GNB,2017,22.714085,38.282616,11.99265,25.804296,1.2063532
GNB,2018,22.985617,38.20786,12.684608,24.993225,1.128692
GNB,2019,23.253277,38.121193,13.390442,24.183393,1.0516926
GNB,2020,23.516802,38.022854,14.110181,23.374802,0.9753603
GNB,2021,23.775919,37.913067,14.843853,22.567463,0.89970005
GNB,2022,23.871601,37.90453,14.871792,22.458265,0.8938086
GUY,2000,,,1.8261385,5.000148,4.635424
GUY,2001,,,1.8570503,4.808505,4.4634824
GUY,2002,,,1.8878092,4.6168385,4.2911663
GUY,2003,,,1.9186954,4.42732,4.1249638
GUY,2004,,,1.9491731,4.2383146,3.9594812
GUY,2005,,,1.9791272,4.0492425,3.7929144
GUY,2006,,,2.0085578,3.860088,3.6252227
GUY,2007,,,2.0374658,3.670862,3.4564633
GUY,2008,,,2.06585,3.4815714,3.2866428
GUY,2009,,,2.0937147,3.2921963,3.1157274
GUY,2010,,,2.1210568,3.1027517,2.943768
GUY,2011,,,2.1478758,2.9132376,2.7707708
GUY,2012,,,2.1761446,2.7197871,2.5889204
GUY,2013,,,2.2044508,2.5263307,2.4070702
GUY,2014,,,2.2329473,2.3326523,2.2248094
GUY,2015,,,2.2616742,2.1387577,2.0422552
GUY,2016,,,2.2906933,1.9446456,1.8594655
GUY,2017,,,2.3200727,1.748583,1.6782178
GUY,2018,,,2.3498213,1.5474213,1.5018858
GUY,2019,,,2.3800375,1.3459923,1.3256063
GUY,2020,,,2.4100368,1.1635755,1.1495025
GUY,2021,,,2.4391038,1.0183557,0.9736742
GUY,2022,,,2.468638,0.8734033,0.79822147
HTI,2000,,,6.9572325,20.798449,16.005026
HTI,2001,,,7.078875,21.14237,14.717989
HTI,2002,,,7.199035,21.449451,13.461206
HTI,2003,,,7.3179383,21.720493,12.236777
HTI,2004,,,7.4711866,22.129763,11.141565
HTI,2005,,,7.628846,22.540094,10.078029
HTI,2006,,,7.7867265,22.931602,9.034292
HTI,2007,,,7.944928,23.304916,8.010897
HTI,2008,,,8.103237,23.659088,7.0076895
HTI,2009,,,8.2619705,23.995975,6.0254774
HTI,2010,,,8.420863,24.314377,5.063971
HTI,2011,,,8.57997,24.614803,4.123423
HTI,2012,,,8.739241,24.897203,3.2038977
HTI,2013,,,8.898846,25.162844,2.3056195
HTI,2014,,,9.058574,25.410751,1.4284365
HTI,2015,,,9.218487,25.47784,0.7361876
HTI,2016,,,9.379297,25.524517,0.0731681
HTI,2017,,,9.541279,24.991894,0
HTI,2018,,,9.704368,24.396187,0
HTI,2019,,,9.868558,23.810457,0
HTI,2020,,,9.814544,23.490147,0
HTI,2021,,,9.761736,23.176989,0
HTI,2022,,,9.710134,22.870981,0
,2000,91.99931,6.0699716,0.15478723,1.5760952,0.1998315
,2001,91.98618,6.108985,0.15625596,1.5521936,0.19637944
,2002,92.43053,6.433011,0.14183614,0.90090823,0.093720704
,2003,92.41079,6.4696198,0.14487122,0.883247,0.09147579
,2004,92.41922,6.475417,0.15121783,0.86641157,0.087737024
,2005,92.42654,6.478591,0.13498265,0.8896566,0.07023322
,2006,92.43495,6.489063,0.14004217,0.868165,0.06777742
,2007,94.46927,4.478618,0.14521842,0.8421933,0.064698756
,2008,94.521866,4.450961,0.15285215,0.8136068,0.060717795
,2009,94.57945,4.4187703,0.15610665,0.7873275,0.058343556
,2010,94.671776,4.347397,0.16067354,0.7642606,0.055890948
,2011,94.768364,4.271686,0.16576102,0.74103993,0.053147342
,2012,94.88724,4.174365,0.17013939,0.7178877,0.05037016
,2013,94.999695,4.0835752,0.17421402,0.69505686,0.04746236
,2014,95.1122,3.9952416,0.17745253,0.6716629,0.043448012
,2015,95.20317,4.1430154,0.06159351,0.5822504,0.009972163
,2016,95.28829,4.0722585,0.062465236,0.5674794,0.009503883
,2017,95.36591,4.008034,0.06340628,0.5537733,0.008875892
,2018,95.43825,3.944651,0.064445674,0.54432577,0.008329631
,2019,95.51056,3.881915,0.064255975,0.5348378,0.008433571
,2020,95.58504,3.8130143,0.06474951,0.5293499,0.007846292
,2021,94.201675,5.20405,0.064355955,0.5225181,0.007399402
,2022,94.30306,5.1152053,0.06442898,0.5100895,0.007215442
HND,2000,41.601418,43.749615,0.13500082,11.368257,3.1457112
HND,2001,41.871067,44.043343,0.13573408,10.99666,2.9531987
HND,2002,42.148388,44.34964,0.13642934,10.608896,2.7566457
HND,2003,43.520744,43.50981,0.18353139,10.222446,2.5634644
HND,2004,44.92496,42.63164,0.23089038,9.838394,2.3741107
HND,2005,46.360733,41.71458,0.27849093,9.4573765,2.1888206
HND,2006,47.828735,40.75864,0.32631156,9.078896,2.0074213
HND,2007,49.32892,39.763542,0.3743358,8.7032,1.830002
HND,2008,50.86167,38.72908,0.42254373,8.330173,1.65653
HND,2009,52.42657,37.65523,0.47092304,7.9601736,1.4871032
HND,2010,54.0244,36.541687,0.51945007,7.5928392,1.3216239
HND,2011,55.65461,35.388588,0.5681145,7.228516,1.1601716
HND,2012,57.31811,34.195473,0.6168907,6.866861,1.002667
HND,2013,59.013924,32.962803,0.66577405,6.5083127,0.84918857
HND,2014,60.74301,31.690044,0.7147379,6.1525407,0.699666
HND,2015,62.13795,30.744059,0.7637861,5.8000493,0.55415684
HND,2016,62.596836,30.727057,0.8128969,5.4506116,0.4125986
HND,2017,63.051792,30.706875,0.8620614,5.104303,0.27496985
HND,2018,63.502495,30.68379,0.9112719,4.7612047,0.14123662
HND,2019,63.948986,30.657862,0.96051717,4.411395,0.021240465
HND,2020,64.3913,30.629152,1.0097861,3.9488204,0.020945657
HND,2021,64.82912,30.597952,1.0590742,3.4932215,0.02063741
HND,2022,65.206795,30.597298,1.0597591,3.136146,0
HKG,2000,98.12428,0.619978,0,1.2557428,0
HKG,2001,98.24783,0.58019006,0,1.1719743,0
HKG,2002,98.37146,0.54033375,0,1.0882059,0
HKG,2003,98.495155,0.50040907,0,1.0044374,0
HKG,2004,98.61891,0.46041605,0,0.920669,0
HKG,2005,98.742744,0.42035472,0,0.8369006,0
HKG,2006,98.866646,0.38022503,0,0.75313216,0
HKG,2007,98.99061,0.340027,0,0.6693637,0
HKG,2008,99.11465,0.29976064,0,0.58559525,0
HKG,2009,99.23875,0.2594259,0,0.5018268,0
HKG,2010,99.362915,0.21902287,0,0.4180584,0
HKG,2011,99.48716,0.17855147,0,0.33428997,0
HKG,2012,99.611465,0.13801174,0,0.2505215,0
HKG,2013,99.73584,0.09740366,0,0.16675308,0
HKG,2014,99.86029,0.056727238,0,0.082984656,0
HKG,2015,99.98402,0.01598235,0,0,0
HKG,2016,100,0,0,0,0
HKG,2017,100,0,0,0,0
HKG,2018,100,0,0,0,0
HKG,2019,100,0,0,0,0
HKG,2020,100,0,0,0,0
HKG,2021,100,0,0,0,0
HKG,2022,100,0,0,0,0
HUN,2000,86.63125,13.333328,0,0,0.03542353
HUN,2001,86.63957,13.325103,0,0,0.03532853
HUN,2002,86.67556,13.289519,0,1.1932299e-06,0.03491552
HUN,2003,86.7113,13.254196,0,0,0.03450556
HUN,2004,86.74695,13.218959,0,0,0.034096643
HUN,2005,86.78802,13.178354,0,9.694347e-07,0.033625793
HUN,2006,86.834435,13.132467,0,2.5440766e-06,0.03309401
HUN,2007,86.88051,13.086928,0,0,0.032566298
HUN,2008,86.92622,13.041735,0,0,0.03204264
HUN,2009,86.971504,12.996974,0,1.4245591e-06,0.031524044
HUN,2010,87.011,12.957928,0,0,0.03107147
HUN,2011,87.05015,12.919228,0,0,0.030622944
HUN,2012,87.07818,12.891522,0,0,0.03030138
HUN,2013,88.59905,11.37092,0,8.487866e-07,0.030024828
HUN,2014,90.11402,9.856227,0,0,0.029749306
HUN,2015,91.623116,8.347412,0,0,0.029474812
HUN,2016,93.12667,6.844133,0,0,0.029194351
HUN,2017,94.62444,5.34665,0,0,0.028909935
HUN,2018,96.14339,3.8566153,0,9.1899e-07,0
HUN,2019,97.62955,2.3704493,0,0,0
HUN,2020,99.10948,0.89051825,0,2.0030882e-08,0
HUN,2021,100,0,0,1.1465559e-06,0
HUN,2022,100,0,0,0,0
ISL,2000,90.15561,9.844391,0,0,0
ISL,2001,90.6908,9.309195,0,1.0324524e-06,0
ISL,2002,91.226,8.773998,0,5.4609666e-07,0
ISL,2003,91.76119,8.238801,0,3.0854449e-06,0
ISL,2004,92.296394,7.703604,0,1.2839134e-06,0
ISL,2005,92.8316,7.168407,0,2.2603406e-07,0
ISL,2006,93.36679,6.633208,0,0,0
ISL,2007,93.90199,6.098011,0,0,0
ISL,2008,94.43718,5.562816,0,2.3533062e-06,0
ISL,2009,94.97238,5.027617,0,0,0
ISL,2010,95.507576,4.492421,0,0,0
ISL,2011,96.04278,3.957224,0,0,0
ISL,2012,96.57797,3.4220285,0,0,0
ISL,2013,97.11317,2.8868303,0,0,0
ISL,2014,97.64837,2.3516314,0,0,0
ISL,2015,98.18356,1.8164362,0,0,0
ISL,2016,98.71876,1.2812393,0,0,0
ISL,2017,99.25396,0.7460438,0,8.880889e-09,0
ISL,2018,99.789154,0.2108428,0,0,0
ISL,2019,100,0,0,1.5395232e-06,0
ISL,2020,100,0,0,0,0
ISL,2021,100,0,0,0,0
ISL,2022,100,0,0,0,0
IND,2000,,,4.1946254,14.561419,1.3646848
IND,2001,,,4.2233534,13.962451,1.325084
IND,2002,,,4.227223,13.357549,1.2846708
IND,2003,,,4.230546,12.755906,1.2445574
IND,2004,,,4.233301,12.157457,1.204733
IND,2005,,,4.235545,11.562446,1.1652277
IND,2006,,,4.2372575,10.970787,1.1260309
IND,2007,,,4.238418,10.382435,1.0871339
IND,2008,,,4.239032,9.797429,1.0485412
IND,2009,,,4.239156,9.215974,1.0102787
IND,2010,,,4.238769,8.6380205,0.97233766
IND,2011,,,4.237852,8.063531,0.93471146
IND,2012,,,4.2361774,7.4919925,0.89732206
IND,2013,,,4.233775,6.923662,0.8601961
IND,2014,,,4.2306237,6.3586626,0.8233421
IND,2015,,,4.226728,5.797185,0.786778
IND,2016,,,4.222093,5.2394238,0.75052184
IND,2017,,,4.2167,4.6855316,0.71458507
IND,2018,,,4.2105794,4.1357517,0.67899334
IND,2019,,,4.2037387,3.5902755,0.6437647
IND,2020,,,4.196185,3.049293,0.6089172
IND,2021,,,4.187899,2.5129828,0.57446426
IND,2022,,,4.1789155,1.9815592,0.54042953
IDN,2000,23.541845,51.742973,0.5903194,20.28613,3.8387306
IDN,2001,23.87744,52.381878,0.5978947,19.468607,3.6741831
IDN,2002,24.211277,53.013176,0.6053941,18.658167,3.5119886
IDN,2003,24.543207,53.636723,0.61281544,17.85504,3.352216
IDN,2004,24.873476,54.252636,0.62016124,17.05894,3.1947846
IDN,2005,25.201418,54.860455,0.6274232,16.270754,3.0399501
IDN,2006,25.527418,55.449337,0.64566314,15.490002,2.887579
IDN,2007,25.85121,56.030373,0.6636122,14.717033,2.7377713
IDN,2008,26.173037,56.603695,0.681246,13.951574,2.5904496
IDN,2009,26.492393,57.169044,0.6985388,13.194233,2.4457874
IDN,2010,26.807102,57.72551,0.715484,12.447439,2.3044653
IDN,2011,27.107656,58.26947,0.7321944,11.721375,2.169303
IDN,2012,27.406214,58.806705,0.74861395,11.002097,2.036371
IDN,2013,27.70254,59.33715,0.7647274,10.289849,1.9057351
IDN,2014,27.99699,59.860954,0.7805097,9.584257,1.7772915
IDN,2015,28.289217,60.378033,0.79594964,8.885666,1.6511347
IDN,2016,28.579231,60.888435,0.81103086,8.194048,1.5272546
IDN,2017,28.866594,61.392124,0.82575494,7.509776,1.4057477
IDN,2018,29.151558,61.88924,0.8401023,6.832566,1.2865348
IDN,2019,29.433916,62.379826,0.85407174,6.1625433,1.1696428
IDN,2020,29.713915,62.87348,0.85816544,5.4994397,1.054999
IDN,2021,29.991253,63.36051,0.86214226,4.843448,0.94264376
IDN,2022,30.266167,63.841026,0.8659928,4.1943088,0.8325059
IRN,2000,90.34097,3.8124223,2.1927857,3.2899168,0.36390236
IRN,2001,90.570076,3.7945178,2.1781175,3.099957,0.3573284
IRN,2002,90.794426,3.776518,2.1634119,2.9148347,0.3508095
IRN,2003,91.01405,3.7584276,2.1486707,2.7345002,0.34434578
IRN,2004,91.2289,3.740288,2.1339257,2.5589452,0.33794624
IRN,2005,91.43886,3.7221422,2.1192086,2.4148383,0.30495253
IRN,2006,91.64402,3.703996,2.1045234,2.2744381,0.27302116
IRN,2007,91.83839,3.6877067,2.0912728,2.140162,0.2424707
IRN,2008,92.025505,3.6723418,2.0787487,2.0103817,0.21302234
IRN,2009,92.20852,3.6569848,2.066258,1.8837606,0.18447535
IRN,2010,92.38762,3.641601,2.0537739,1.7601981,0.15680961
IRN,2011,92.56273,3.6262345,2.041329,1.6396947,0.1300162
IRN,2012,92.73255,3.6113663,2.029285,1.5226738,0.104120314
IRN,2013,92.89769,3.5968487,2.0175295,1.4088618,0.07906999
IRN,2014,93.05934,3.582291,2.005768,1.2749493,0.077653535
IRN,2015,93.21733,3.567777,1.9940631,1.1445748,0.07625561
IRN,2016,93.37181,3.5532706,1.9823872,1.0176558,0.07487358
IRN,2017,93.52266,3.5388577,1.9708045,0.8941692,0.07351273
IRN,2018,93.669716,3.5246258,1.9593796,0.77410245,0.07217835
IRN,2019,93.81299,3.5106227,1.9481479,0.65736616,0.0708731
IRN,2020,93.95266,3.4968145,1.9370834,0.5438468,0.069594316
IRN,2021,94.08863,3.4832911,1.9262525,0.43347618,0.068347305
IRN,2022,94.22125,3.4699352,1.9155668,0.32612243,0.06712414
IRQ,2000,50.240936,30.605583,1.2775754,6.6980743,11.177829
IRQ,2001,50.717648,31.018763,1.2748903,6.3645716,10.624126
IRQ,2002,51.1935,31.432537,1.2706023,6.0315604,10.071799
IRQ,2003,51.668495,31.8469,1.2647183,5.6990395,9.520844
IRQ,2004,52.14264,32.26185,1.2572457,5.3670044,8.971262
IRQ,2005,52.61592,32.677364,1.248192,5.035466,8.423056
