Code,Year,"GDP, PPP (constant 2021 international $)"
AFG,2000,32567375969
AFG,2001,29495629513
AFG,2002,37931379899
AFG,2003,41281584746
AFG,2004,41865355064
AFG,2005,46566715049
AFG,2006,49061481753
AFG,2007,55844878995
AFG,2008,58036781460
AFG,2009,70451155676
AFG,2010,80569661676
AFG,2011,80913174277
AFG,2012,91231454557
AFG,2013,96341095375
AFG,2014,98965950294
AFG,2015,1.00402E+11
AFG,2016,1.02672E+11
AFG,2017,1.05389E+11
AFG,2018,1.06643E+11
AFG,2019,1.10814E+11
AFG,2020,1.08209E+11
AFG,2021,85767546197
AFG,2022,80415503801
AFG,2023,82238478027
ALB,1990,18274942062
ALB,1991,13157566898
ALB,1992,12211917972
ALB,1993,13379305484
ALB,1994,14490171370
ALB,1995,16420600300
ALB,1996,17625269553
ALB,1997,15561073193
ALB,1998,16854202298
ALB,1999,18918964811
ALB,2000,20330860426
ALB,2001,22132933135
ALB,2002,23157332899
ALB,2003,24392374658
ALB,2004,25676940952
ALB,2005,26994379069
ALB,2006,28619165681
ALB,2007,30479437955
ALB,2008,32584671726
ALB,2009,33461444277
ALB,2010,34456304689
ALB,2011,35305141557
ALB,2012,35652590004
ALB,2013,36261261117
ALB,2014,37073595662
ALB,2015,37899485663
ALB,2016,39380952118
ALB,2017,40673898060
ALB,2018,42167207396
ALB,2019,43036938897
ALB,2020,41610799594
ALB,2021,45343111967
ALB,2022,47531686192
ALB,2023,49402826580
ALB,2024,51360027803
DZA,1990,2.97621E+11
DZA,1991,2.9405E+11
DZA,1992,2.99343E+11
DZA,1993,2.93057E+11
DZA,1994,2.90419E+11
DZA,1995,3.01455E+11
DZA,1996,3.13815E+11
DZA,1997,3.17267E+11
DZA,1998,3.33447E+11
DZA,1999,3.44118E+11
DZA,2000,3.57194E+11
DZA,2001,3.6791E+11
DZA,2002,3.87777E+11
DZA,2003,4.12982E+11
DZA,2004,4.31567E+11
DZA,2005,4.54871E+11
DZA,2006,4.68063E+11
DZA,2007,4.82572E+11
DZA,2008,4.94637E+11
DZA,2009,5.00572E+11
DZA,2010,5.246E+11
DZA,2011,5.40338E+11
DZA,2012,5.53306E+11
DZA,2013,5.67692E+11
DZA,2014,5.90967E+11
DZA,2015,6.09878E+11
DZA,2016,6.33664E+11
DZA,2017,6.43169E+11
DZA,2018,6.52173E+11
DZA,2019,6.58042E+11
DZA,2020,6.2514E+11
DZA,2021,6.48896E+11
DZA,2022,6.72256E+11
DZA,2023,6.99818E+11
DZA,2024,7.22912E+11
AND,1990,2631759311
AND,1991,2698763996
AND,1992,2723841290
AND,1993,2695745293
AND,1994,2759989816
AND,1995,2836096580
AND,1996,2967967659
AND,1997,3237093233
AND,1998,3340511674
AND,1999,3477441884
AND,2000,3600138634
AND,2001,3892446768
AND,2002,4069411497
AND,2003,4423214423
AND,2004,4783072832
AND,2005,5041253346
AND,2006,5283671526
AND,2007,5365736885
AND,2008,5067445572
AND,2009,4798726709
AND,2010,4703953872
AND,2011,4703574275
AND,2012,4469597620
AND,2013,4311034330
AND,2014,4419002699
AND,2015,4482377402
AND,2016,4648659173
AND,2017,4664746876
AND,2018,4738858764
AND,2019,4834372720
AND,2020,4293699379
AND,2021,4649508748
AND,2022,5094216232
AND,2023,5225828100
AND,2024,5402033635
AGO,1990,85939173894
AGO,1991,86791139889
AGO,1992,81724029491
AGO,1993,62123814347
AGO,1994,62955878002
AGO,1995,72399259721
AGO,1996,82205283157
AGO,1997,88185123454
AGO,1998,92322016743
AGO,1999,94336012046
AGO,2000,97217622732
AGO,2001,1.01307E+11
AGO,2002,1.15151E+11
AGO,2003,1.18594E+11
AGO,2004,1.3158E+11
AGO,2005,1.51356E+11
AGO,2006,1.68838E+11
AGO,2007,1.92492E+11
AGO,2008,2.13994E+11
AGO,2009,2.15834E+11
AGO,2010,2.25327E+11
AGO,2011,2.33151E+11
AGO,2012,2.53067E+11
AGO,2013,2.65605E+11
AGO,2014,2.78414E+11
AGO,2015,2.81041E+11
AGO,2016,2.7379E+11
AGO,2017,2.73387E+11
AGO,2018,2.69788E+11
AGO,2019,2.67894E+11
AGO,2020,2.52789E+11
AGO,2021,2.55821E+11
AGO,2022,2.6361E+11
AGO,2023,2.66452E+11
AGO,2024,2.78239E+11
ATG,1990,1329089237
ATG,1991,1358021545
ATG,1992,1373754914
ATG,1993,1446287619
ATG,1994,1542847660
ATG,1995,1475582825
ATG,1996,1573044257
ATG,1997,1659109532
ATG,1998,1737606636
ATG,1999,1802032675
ATG,2000,1913822712
ATG,2001,1826779954
ATG,2002,1845545274
ATG,2003,1957692355
ATG,2004,2070594497
ATG,2005,2204638354
ATG,2006,2484807048
ATG,2007,2716271365
ATG,2008,2715890908
ATG,2009,2390992152
ATG,2010,2203526249
ATG,2011,2160364841
ATG,2012,2233237030
ATG,2013,2219815671
ATG,2014,2268613698
ATG,2015,2300864764
ATG,2016,2395668849
ATG,2017,2460656794
ATG,2018,2625816198
ATG,2019,2709112916
ATG,2020,2197936454
ATG,2021,2377570792
ATG,2022,2594115333
ATG,2023,2657083928
ATG,2024,2772069805
ARG,1990,5.57089E+11
ARG,1991,6.07968E+11
ARG,1992,6.56225E+11
ARG,1993,7.10081E+11
ARG,1994,7.51523E+11
ARG,1995,7.3014E+11
ARG,1996,7.70493E+11
ARG,1997,8.32988E+11
ARG,1998,8.65059E+11
ARG,1999,8.35773E+11
ARG,2000,8.29179E+11
ARG,2001,7.92622E+11
ARG,2002,7.0627E+11
ARG,2003,7.68683E+11
ARG,2004,8.38092E+11
ARG,2005,9.12277E+11
ARG,2006,9.85689E+11
ARG,2007,1.07448E+12
ARG,2008,1.11807E+12
ARG,2009,1.0519E+12
ARG,2010,1.15841E+12
ARG,2011,1.22796E+12
ARG,2012,1.21535E+12
ARG,2013,1.24459E+12
ARG,2014,1.21331E+12
ARG,2015,1.24645E+12
ARG,2016,1.22052E+12
ARG,2017,1.25492E+12
ARG,2018,1.22208E+12
ARG,2019,1.19762E+12
ARG,2020,1.07905E+12
ARG,2021,1.19173E+12
ARG,2022,1.25453E+12
ARG,2023,1.23432E+12
ARG,2024,1.2131E+12
ARM,1990,21801542439
ARM,1991,19250762304
ARM,1992,11203943132
ARM,1993,10217996272
ARM,1994,10769768354
ARM,1995,11512882201
ARM,1996,12188158880
ARM,1997,12592937350
ARM,1998,13512221775
ARM,1999,13958125094
ARM,2000,14781654475
ARM,2001,16200693304
ARM,2002,18339184820
ARM,2003,20906670695
ARM,2004,23101871118
ARM,2005,26313031204
ARM,2006,29786351322
ARM,2007,33867081454
ARM,2008,36203910075
ARM,2009,31099158754
ARM,2010,31783340246
ARM,2011,33277157238
ARM,2012,35673112559
ARM,2013,36850325274
ARM,2014,38176936984
ARM,2015,39398598967
ARM,2016,39477396165
ARM,2017,42438200878
ARM,2018,44644987323
ARM,2019,48038006359
ARM,2020,44579269902
ARM,2021,47164867556
ARM,2022,53107640868
ARM,2023,57515575060
ARM,2024,60908993989
ABW,1990,2169949832
ABW,1991,2342740154
ABW,1992,2480548422
ABW,1993,2661819292
ABW,1994,2880192319
ABW,1995,2953554956
ABW,1996,2988577871
ABW,1997,3199179218
ABW,1998,3262906371
ABW,1999,3303302517
ABW,2000,3555110646
ABW,2001,3703785432
ABW,2002,3668786382
ABW,2003,3709528424
ABW,2004,3980091340
ABW,2005,3964842110
ABW,2006,4009542195
ABW,2007,4133418781
ABW,2008,4209298230
ABW,2009,3717747269
ABW,2010,3616124254
ABW,2011,3737960057
ABW,2012,3699055373
ABW,2013,3936959476
ABW,2014,3874496655
ABW,2015,3850334291
ABW,2016,3916545601
ABW,2017,4192604625
ABW,2018,4293104972
ABW,2019,4197263892
ABW,2020,3097084627
ABW,2021,3844492519
ABW,2022,4171963243
ABW,2023,4349844050
AUS,1990,6.17848E+11
AUS,1991,6.15486E+11
AUS,1992,6.18122E+11
AUS,1993,6.43136E+11
AUS,1994,6.68735E+11
AUS,1995,6.94721E+11
AUS,1996,7.21565E+11
AUS,1997,7.49801E+11
AUS,1998,7.84766E+11
AUS,1999,8.24222E+11
AUS,2000,8.56544E+11
AUS,2001,8.7389E+11
AUS,2002,9.08667E+11
AUS,2003,9.36751E+11
AUS,2004,9.76323E+11
AUS,2005,1.00712E+12
AUS,2006,1.03487E+12
AUS,2007,1.07392E+12
AUS,2008,1.11243E+12
AUS,2009,1.13348E+12
AUS,2010,1.15865E+12
AUS,2011,1.18654E+12
AUS,2012,1.23301E+12
AUS,2013,1.26509E+12
AUS,2014,1.29793E+12
AUS,2015,1.32635E+12
AUS,2016,1.36295E+12
AUS,2017,1.39402E+12
AUS,2018,1.43415E+12
AUS,2019,1.46529E+12
AUS,2020,1.46354E+12
AUS,2021,1.49444E+12
AUS,2022,1.55784E+12
AUS,2023,1.61146E+12
AUS,2024,1.63452E+12
AUT,1990,3.32535E+11
AUT,1991,3.43979E+11
AUT,1992,3.51181E+11
AUT,1993,3.53031E+11
AUT,1994,3.61511E+11
AUT,1995,3.71156E+11
AUT,1996,3.7938E+11
AUT,1997,3.87521E+11
AUT,1998,4.01056E+11
AUT,1999,4.16144E+11
AUT,2000,4.29417E+11
AUT,2001,4.35072E+11
AUT,2002,4.4153E+11
AUT,2003,4.46571E+11
AUT,2004,4.58026E+11
AUT,2005,4.68654E+11
AUT,2006,4.83976E+11
AUT,2007,5.02247E+11
AUT,2008,5.09546E+11
AUT,2009,4.91273E+11
AUT,2010,5.0016E+11
AUT,2011,5.14802E+11
AUT,2012,5.18036E+11
AUT,2013,5.16737E+11
AUT,2014,5.20643E+11
AUT,2015,5.27429E+11
AUT,2016,5.38596E+11
AUT,2017,5.50834E+11
AUT,2018,5.64518E+11
AUT,2019,5.74426E+11
AUT,2020,5.38132E+11
AUT,2021,5.63937E+11
AUT,2022,5.93701E+11
AUT,2023,5.88031E+11
AUT,2024,5.81131E+11
AZE,1990,77320440961
AZE,1991,76779197739
AZE,1992,59427098799
AZE,1993,45699439738
AZE,1994,36696649543
AZE,1995,32366445224
AZE,1996,32787208819
AZE,1997,34688866979
AZE,1998,38157753542
AZE,1999,40981427800
AZE,2000,45530365935
AZE,2001,50037872022
AZE,2002,54760904902
AZE,2003,60351062363
AZE,2004,65935829772
AZE,2005,84372501915
AZE,2006,1.13453E+11
AZE,2007,1.42341E+11
AZE,2008,1.57417E+11
AZE,2009,1.72166E+11
AZE,2010,1.80411E+11
AZE,2011,1.77573E+11
AZE,2012,1.81485E+11
AZE,2013,1.9209E+11
AZE,2014,1.97464E+11
AZE,2015,1.99536E+11
AZE,2016,1.93423E+11
AZE,2017,1.9372E+11
AZE,2018,1.96627E+11
AZE,2019,2.01503E+11
AZE,2020,1.93042E+11
AZE,2021,2.03884E+11
AZE,2022,2.13497E+11
AZE,2023,2.16388E+11
AZE,2024,2.25198E+11
BHS,1990,9126074162
BHS,1991,8744441360
BHS,1992,8409915559
BHS,1993,8435801834
BHS,1994,8701438145
BHS,1995,9082452545
BHS,1996,9466052686
BHS,1997,9587952083
BHS,1998,10040196468
BHS,1999,10757478536
BHS,2000,11203743853
BHS,2001,11497955268
BHS,2002,11808969927
BHS,2003,11659596297
BHS,2004,11762477514
BHS,2005,12161941155
BHS,2006,12468007619
BHS,2007,12648307466
BHS,2008,12354405314
BHS,2009,11838556008
BHS,2010,12020711429
BHS,2011,12094418913
BHS,2012,12641101658
BHS,2013,12279151518
BHS,2014,12505985014
BHS,2015,12630638288
BHS,2016,12484594380
BHS,2017,12905479581
BHS,2018,13215020091
BHS,2019,13104139293
BHS,2020,10471575966
BHS,2021,12313201284
BHS,2022,13652564214
BHS,2023,14068800174
BHS,2024,14544115517
BHR,1990,21547623542
BHR,1991,23967421295
BHR,1992,25570841331
BHR,1993,28861810335
BHR,1994,28789655410
BHR,1995,29921086678
BHR,1996,31150845231
BHR,1997,32114340635
BHR,1998,33652618705
BHR,1999,35099680719
BHR,2000,36959988157
BHR,2001,37880642522
BHR,2002,39149095031
BHR,2003,41614094816
BHR,2004,44519158861
BHR,2005,47532659557
BHR,2006,50606596422
BHR,2007,54803887940
BHR,2008,58226396743
BHR,2009,59705280668
BHR,2010,62293086037
BHR,2011,63494195104
BHR,2012,65908897751
BHR,2013,69397206737
BHR,2014,72387433086
BHR,2015,74202817290
BHR,2016,77033649779
BHR,2017,80849769947
BHR,2018,82509283148
BHR,2019,84203097859
BHR,2020,79225547127
BHR,2021,82671890844
BHR,2022,87781147010
BHR,2023,91185401848
BHR,2024,93936691918
BGD,1990,2.31057E+11
BGD,1991,2.3911E+11
BGD,1992,2.52124E+11
BGD,1993,2.64003E+11
BGD,1994,2.74273E+11
BGD,1995,2.8832E+11
BGD,1996,3.0136E+11
BGD,1997,3.14891E+11
BGD,1998,3.31193E+11
BGD,1999,3.4666E+11
BGD,2000,3.6501E+11
BGD,2001,3.83543E+11
BGD,2002,3.98244E+11
BGD,2003,4.17119E+11
BGD,2004,4.38974E+11
BGD,2005,4.67666E+11
BGD,2006,4.98868E+11
BGD,2007,5.34081E+11
BGD,2008,5.66199E+11
BGD,2009,5.94765E+11
BGD,2010,6.27904E+11
BGD,2011,6.68494E+11
BGD,2012,7.12089E+11
BGD,2013,7.54912E+11
BGD,2014,8.00667E+11
BGD,2015,8.53132E+11
BGD,2016,9.1382E+11
BGD,2017,9.74043E+11
BGD,2018,1.04534E+12
BGD,2019,1.12773E+12
BGD,2020,1.16661E+12
BGD,2021,1.24756E+12
BGD,2022,1.33614E+12
BGD,2023,1.4133E+12
BGD,2024,1.47299E+12
BRB,1990,4389884980
BRB,1991,4218683552
BRB,1992,3978534106
BRB,1993,4010086597
BRB,1994,4090720719
BRB,1995,4173107759
BRB,1996,4339050404
BRB,1997,4544725876
BRB,1998,4714174358
BRB,1999,4729950628
BRB,2000,4940300502
BRB,2001,4823439439
BRB,2002,4861419299
BRB,2003,4967178543
BRB,2004,5037295151
BRB,2005,5236543205
BRB,2006,5554429980
BRB,2007,5669916792
BRB,2008,5705833481
BRB,2009,5419556102
BRB,2010,5299366018
BRB,2011,5260604624
BRB,2012,5244122563
BRB,2013,5191136900
BRB,2014,5195414681
BRB,2015,5151456355
BRB,2016,5243766864
BRB,2017,5250502273
BRB,2018,5188857958
BRB,2019,5222719689
BRB,2020,4436472511
BRB,2021,4425161020
BRB,2022,5214293923
BRB,2023,5427757736
BRB,2024,5634012547
BLR,1990,1.25855E+11
BLR,1991,1.24345E+11
BLR,1992,1.12408E+11
BLR,1993,1.03865E+11
BLR,1994,91712578582
BLR,1995,82174470041
BLR,1996,84475358964
BLR,1997,94105554456
BLR,1998,1.0201E+11
BLR,1999,1.05479E+11
BLR,2000,1.11597E+11
BLR,2001,1.1687E+11
BLR,2002,1.22766E+11
BLR,2003,1.31413E+11
BLR,2004,1.46459E+11
BLR,2005,1.60226E+11
BLR,2006,1.76249E+11
BLR,2007,1.91407E+11
BLR,2008,2.1093E+11
BLR,2009,2.11352E+11
BLR,2010,2.27732E+11
BLR,2011,2.40371E+11
BLR,2012,2.44476E+11
BLR,2013,2.46918E+11
BLR,2014,2.50994E+11
BLR,2015,2.41382E+11
BLR,2016,2.35284E+11
BLR,2017,2.41242E+11
BLR,2018,2.48839E+11
BLR,2019,2.52438E+11
BLR,2020,2.5074E+11
BLR,2021,2.56855E+11
BLR,2022,2.4489E+11
BLR,2023,2.54995E+11
BLR,2024,2.6522E+11
BEL,1990,4.15225E+11
BEL,1991,4.22837E+11
BEL,1992,4.29309E+11
BEL,1993,4.2518E+11
BEL,1994,4.389E+11
BEL,1995,4.49367E+11
BEL,1996,4.55305E+11
BEL,1997,4.72577E+11
BEL,1998,4.81849E+11
BEL,1999,4.98919E+11
BEL,2000,5.17463E+11
BEL,2001,5.23153E+11
BEL,2002,5.32082E+11
BEL,2003,5.37605E+11
BEL,2004,5.56804E+11
BEL,2005,5.69732E+11
BEL,2006,5.84273E+11
BEL,2007,6.05756E+11
BEL,2008,6.08463E+11
BEL,2009,5.96863E+11
BEL,2010,6.1304E+11
BEL,2011,6.24879E+11
BEL,2012,6.26228E+11
BEL,2013,6.28141E+11
BEL,2014,6.39231E+11
BEL,2015,6.48654E+11
BEL,2016,6.56396E+11
BEL,2017,6.66074E+11
BEL,2018,6.78583E+11
BEL,2019,6.9516E+11
BEL,2020,6.61841E+11
BEL,2021,7.02925E+11
BEL,2022,7.32865E+11
BEL,2023,7.41672E+11
BEL,2024,7.49229E+11
BLZ,1990,1509229599
BLZ,1991,1687027060
BLZ,1992,1901803195
BLZ,1993,2018535873
BLZ,1994,2018136103
BLZ,1995,2032927573
BLZ,1996,2055414604
BLZ,1997,2142464401
BLZ,1998,2225816330
BLZ,1999,2435595347
BLZ,2000,2733723411
BLZ,2001,2870244677
BLZ,2002,3025155337
BLZ,2003,3317586686
BLZ,2004,3476195214
BLZ,2005,3553350717
BLZ,2006,3713658264
BLZ,2007,3838186447
BLZ,2008,3773623681
BLZ,2009,3758932154
BLZ,2010,3800808004
BLZ,2011,3791513364
BLZ,2012,3933231632
BLZ,2013,4108430592
BLZ,2014,4274035085
BLZ,2015,4396964189
BLZ,2016,4399362806
BLZ,2017,4319608802
BLZ,2018,4367581135
BLZ,2019,4553973639
BLZ,2020,3920838780
BLZ,2021,4616637500
BLZ,2022,5062280489
BLZ,2023,5120446944
BLZ,2024,5537855017
BEN,1990,11656583104
BEN,1991,12149166926
BEN,1992,12508504151
BEN,1993,13238521979
BEN,1994,13505993136
BEN,1995,14322457251
BEN,1996,14941800983
BEN,1997,15798666707
BEN,1998,16424453813
BEN,1999,17301757698
BEN,2000,18315245216
BEN,2001,19292022099
BEN,2002,20187756640
BEN,2003,20882937540
BEN,2004,21807985798
BEN,2005,22181592483
BEN,2006,23056376559
BEN,2007,24436611800
BEN,2008,25633169334
BEN,2009,26227677415
BEN,2010,26782147492
BEN,2011,27575904170
BEN,2012,28902642501
BEN,2013,30981156880
BEN,2014,32950839416
BEN,2015,33536755116
BEN,2016,34656773215
BEN,2017,36622353578
BEN,2018,39075045480
BEN,2019,41757815652
BEN,2020,43364987288
BEN,2021,46467947984
BEN,2022,49373564169
BEN,2023,52510156788
BEN,2024,56423799507
BMU,1990,4590185345
BMU,1991,4427950656
BMU,1992,4425305477
BMU,1993,4558443763
BMU,1994,4585776801
BMU,1995,4787511925
BMU,1996,4912009996
BMU,1997,5137962497
BMU,1998,5338343039
BMU,1999,5518920341
BMU,2000,6033126782
BMU,2001,6468865474
BMU,2002,6373269189
BMU,2003,6590642706
BMU,2004,6743629135
BMU,2005,6856531387
BMU,2006,7236648325
BMU,2007,7478724322
BMU,2008,7339174630
BMU,2009,6926221459
BMU,2010,6752866566
BMU,2011,6500124036
BMU,2012,6155273013
BMU,2013,6138056189
BMU,2014,5910882580
BMU,2015,5956723230
BMU,2016,5917575270
BMU,2017,6131283757
BMU,2018,6104747481
BMU,2019,6123495555
BMU,2020,5705409424
BMU,2021,5968282122
BMU,2022,6354801543
BMU,2023,6667280834
BMU,2024,6807651686
BTN,1990,2010284101
BTN,1991,2002084640
BTN,1992,2094198377
BTN,1993,2135796834
BTN,1994,2241550894
BTN,1995,2400120837
BTN,1996,2533691711
BTN,1997,2669848212
BTN,1998,2827743862
BTN,1999,3053510134
BTN,2000,3155957487
BTN,2001,3387237866
BTN,2002,3740993528
BTN,2003,4032288249
BTN,2004,4240243731
BTN,2005,4534307664
BTN,2006,4790079125
BTN,2007,5561511005
BTN,2008,5813416797
BTN,2009,6259160087
BTN,2010,7005995172
BTN,2011,7600752212
BTN,2012,7993317392
BTN,2013,8132108591
BTN,2014,8610364850
BTN,2015,9183884143
BTN,2016,9962304965
BTN,2017,10170202850
BTN,2018,10526350322
BTN,2019,11132157416
BTN,2020,9994629330
BTN,2021,10436528611
BTN,2022,10980675420
BTN,2023,11516817215
BOL,1990,36538326982
BOL,1991,38462627717
BOL,1992,39095914183
BOL,1993,40765034529
BOL,1994,42667646760
BOL,1995,44663757293
BOL,1996,46611696477
BOL,1997,48920937219
BOL,1998,51381344702
BOL,1999,51600684172
BOL,2000,52894731707
BOL,2001,53785372738
BOL,2002,55122243535
BOL,2003,56616794883
BOL,2004,58979581087
BOL,2005,61587323823
BOL,2006,64541673181
BOL,2007,67487603159
BOL,2008,71637077004
BOL,2009,74041933375
BOL,2010,77097438566
BOL,2011,81109660540
BOL,2012,85264320876
BOL,2013,91058893867
BOL,2014,96031228058
BOL,2015,1.00696E+11
BOL,2016,1.04989E+11
BOL,2017,1.09394E+11
BOL,2018,1.14014E+11
BOL,2019,1.16541E+11
BOL,2020,1.06358E+11
BOL,2021,1.12858E+11
BOL,2022,1.16927E+11
BOL,2023,1.20531E+11
BOL,2024,1.222E+11
BIH,1990,10735205687
BIH,1991,9731675976
BIH,1992,9105256974
BIH,1993,8906639589
BIH,1994,9898123634
BIH,1995,11478685805
BIH,1996,17700053180
BIH,1997,24185552404
BIH,1998,28204314366
BIH,1999,30889807954
BIH,2000,32562279753
BIH,2001,33351365768
BIH,2002,35028087074
BIH,2003,36382671818
BIH,2004,38683972650
BIH,2005,40191555918
BIH,2006,42367528191
BIH,2007,44849047845
BIH,2008,47290554230
BIH,2009,45869730369
BIH,2010,46266810525
BIH,2011,46710745775
BIH,2012,46326859829
BIH,2013,47415474632
BIH,2014,47962578604
BIH,2015,50032044257
BIH,2016,51654210819
BIH,2017,53329925568
BIH,2018,55371128045
BIH,2019,56969882626
BIH,2020,55252186459
BIH,2021,59335302230
BIH,2022,61843293319
BIH,2023,63076692994
BIH,2024,64641024679
BWA,1990,13737121067
BWA,1991,14761732982
BWA,1992,15192343094
BWA,1993,15483444652
BWA,1994,16045171041
BWA,1995,17173212390
BWA,1996,18174376329
BWA,1997,19687555070
BWA,1998,19774901583
BWA,1999,21686588918
BWA,2000,22117652343
BWA,2001,22173073418
BWA,2002,23518874955
BWA,2003,24606833357
BWA,2004,25272650395
BWA,2005,26424235521
BWA,2006,28634324517
BWA,2007,30292983736
BWA,2008,31278133668
BWA,2009,26854081059
BWA,2010,29571639765
BWA,2011,31593869884
BWA,2012,31539889509
BWA,2013,35041734070
BWA,2014,37038112197
BWA,2015,35241272984
BWA,2016,37780203980
BWA,2017,39334624593
BWA,2018,40982231020
BWA,2019,42224719386
BWA,2020,38538973283
BWA,2021,43131382324
BWA,2022,45497577319
BWA,2023,46957170593
BWA,2024,45553212803
BRA,1990,1.88417E+12
BRA,1991,1.90362E+12
BRA,1992,1.89326E+12
BRA,1993,1.9865E+12
BRA,1994,2.10276E+12
BRA,1995,2.19158E+12
BRA,1996,2.23999E+12
BRA,1997,2.31603E+12
BRA,1998,2.32387E+12
BRA,1999,2.33474E+12
BRA,2000,2.43719E+12
BRA,2001,2.47106E+12
BRA,2002,2.54651E+12
BRA,2003,2.57557E+12
BRA,2004,2.72392E+12
BRA,2005,2.81114E+12
BRA,2006,2.92252E+12
BRA,2007,3.09991E+12
BRA,2008,3.25783E+12
BRA,2009,3.25373E+12
BRA,2010,3.49867E+12
BRA,2011,3.63773E+12
BRA,2012,3.70761E+12
BRA,2013,3.81902E+12
BRA,2014,3.83827E+12
BRA,2015,3.70217E+12
BRA,2016,3.58089E+12
BRA,2017,3.62826E+12
BRA,2018,3.69298E+12
BRA,2019,3.73806E+12
BRA,2020,3.61557E+12
BRA,2021,3.78777E+12
BRA,2022,3.90203E+12
BRA,2023,4.02853E+12
BRA,2024,4.16533E+12
BRN,1990,30166243010
BRN,1991,31044278635
BRN,1992,30075505033
BRN,1993,29884931646
BRN,1994,30181609718
BRN,1995,30588244682
BRN,1996,30579889426
BRN,1997,32519860855
BRN,1998,30354961859
BRN,1999,31648302533
BRN,2000,32747978585
BRN,2001,33228083767
BRN,2002,34544394076
BRN,2003,35782267885
BRN,2004,35819674110
BRN,2005,35818268120
BRN,2006,37286248538
BRN,2007,35882934534
BRN,2008,34483245024
BRN,2009,33827975829
BRN,2010,34755323894
BRN,2011,36056704461
BRN,2012,36385950967
BRN,2013,35612828398
BRN,2014,34719698828
BRN,2015,34583464462
BRN,2016,33726514652
BRN,2017,34174647795
BRN,2018,34192545418
BRN,2019,35515401716
BRN,2020,35917994865
BRN,2021,35346624879
BRN,2022,34771064638
BRN,2023,35163158528
BRN,2024,36640142252
BGR,1990,1.30375E+11
BGR,1991,1.19365E+11
BGR,1992,1.10684E+11
BGR,1993,1.09046E+11
BGR,1994,1.11028E+11
BGR,1995,1.14206E+11
BGR,1996,1.2015E+11
BGR,1997,1.03191E+11
BGR,1998,1.07101E+11
BGR,1999,98108519307
BGR,2000,1.02609E+11
BGR,2001,1.06532E+11
BGR,2002,1.12788E+11
BGR,2003,1.18695E+11
BGR,2004,1.26422E+11
BGR,2005,1.35343E+11
BGR,2006,1.4455E+11
BGR,2007,1.54169E+11
BGR,2008,1.63619E+11
BGR,2009,1.58142E+11
BGR,2010,1.60602E+11
BGR,2011,1.63959E+11
BGR,2012,1.65187E+11
BGR,2013,1.6429E+11
BGR,2014,1.6585E+11
BGR,2015,1.71485E+11
BGR,2016,1.76675E+11
BGR,2017,1.81526E+11
BGR,2018,1.86154E+11
BGR,2019,1.93207E+11
BGR,2020,1.86994E+11
BGR,2021,2.01544E+11
BGR,2022,2.09683E+11
BGR,2023,2.1364E+11
BGR,2024,2.19645E+11
BFA,1990,10147246626
BFA,1991,11067600318
BFA,1992,11093355815
BFA,1993,11477339562
BFA,1994,11628267412
BFA,1995,12292982651
BFA,1996,13647023204
BFA,1997,14509083107
BFA,1998,15569366222
BFA,1999,16720757878
BFA,2000,17036525024
BFA,2001,18163219549
BFA,2002,18953857927
BFA,2003,20432731533
BFA,2004,21347801635
BFA,2005,23196921150
BFA,2006,24647462832
BFA,2007,25660813447
BFA,2008,27149138508
BFA,2009,27953282649
BFA,2010,30314295612
BFA,2011,32321878819
BFA,2012,34407503766
BFA,2013,36400587615
BFA,2014,37975584844
BFA,2015,39464694412
BFA,2016,41815991712
BFA,2017,44410042330
BFA,2018,47343134249
BFA,2019,50131268465
BFA,2020,51139294287
BFA,2021,54689652540
BFA,2022,55508487752
BFA,2023,57151639723
BFA,2024,60000707833
BDI,1990,7799958297
BDI,1991,8189709456
BDI,1992,8272425388
BDI,1993,7756226044
BDI,1994,7459162587
BDI,1995,6868396909
BDI,1996,6318925157
BDI,1997,6218454247
BDI,1998,6513830823
BDI,1999,6448041132
BDI,2000,6392790185
BDI,2001,6524213620
BDI,2002,6814314046
BDI,2003,6730925379
BDI,2004,7056275277
BDI,2005,7119781754
BDI,2006,7505233008
BDI,2007,7764309791
BDI,2008,8141788511
BDI,2009,8452214175
BDI,2010,8885319152
BDI,2011,9243628531
BDI,2012,9654665547
BDI,2013,10130079612
BDI,2014,10559660855
BDI,2015,10147834073
BDI,2016,10086946976
BDI,2017,10137381839
BDI,2018,10300587140
BDI,2019,10487292010
BDI,2020,10521601909
BDI,2021,10847771568
BDI,2022,11048346804
BDI,2023,11342844863
BDI,2024,11738623007
KHM,1990,19514316431
KHM,1991,20995706332
KHM,1992,22469088082
KHM,1993,23389954628
KHM,1994,15248229812
KHM,1995,16758333509
KHM,1996,17746657168
KHM,1997,18457698475
KHM,1998,19321820012
KHM,1999,21776730888
KHM,2000,23953005981
KHM,2001,25723063815
KHM,2002,27334632491
KHM,2003,30145638982
KHM,2004,32996721516
KHM,2005,37386385535
KHM,2006,41477712320
KHM,2007,45790754857
KHM,2008,49214239315
KHM,2009,51219610560
KHM,2010,53819988410
KHM,2011,57741666976
KHM,2012,62159052652
KHM,2013,67043200062
KHM,2014,72406871106
KHM,2015,77625259450
KHM,2016,83761925237
KHM,2017,90525733498
KHM,2018,98470474432
KHM,2019,1.06286E+11
KHM,2020,1.02507E+11
KHM,2021,1.05674E+11
KHM,2022,1.11095E+11
KHM,2023,1.16658E+11
